country,quarter,Investment,Consumption,GDP,TradeBalance,inflation,unemployment,WorkingAgePop,DependencyRatio,year,q,GDP_lag1
Korea,1998-04-01,65627000.0,145594200.0,201114300.0,3056600.0,8.171721,7.033333,33199501.5,39.6683026990638,1998,2,202695900.0
Korea,1998-07-01,65517800.0,148728400.0,205049800.0,2177900.0,7.031073,8.133333,33273070.0,39.6077017624172,1998,3,201114300.0
Korea,1998-10-01,66357900.0,151855000.0,210160900.0,-514100.0,5.973665,7.966667,33346638.5,39.5471008257706,1998,4,205049800.0
Korea,1999-01-01,69009700.0,156319900.0,216688000.0,-906300.0,0.7090031,7.4,33420207.0,39.486499889124,1999,1,210160900.0
Korea,1999-04-01,72649800.0,160872000.0,226088500.0,-1228700.0,0.5930778,7.033333,33490651.75,39.4853058463437,1999,2,216688000.0
Korea,1999-07-01,74511400.0,166500000.0,232582600.0,-2088200.0,0.6513097,6.366667,33561096.5,39.4841118035634,1999,3,226088500.0
Korea,1999-10-01,77864000.0,171618800.0,238809500.0,-3106100.0,1.296202,5.266667,33631541.25,39.4829177607831,1999,4,232582600.0
Korea,2000-01-01,82992200.0,174123000.0,243573100.0,-6622900.0,1.924515,4.766667,33701986.0,39.4817237180028,2000,1,238809500.0
Korea,2000-04-01,85070700.0,175683900.0,247325900.0,-4866100.0,1.587001,4.333333,33763186.25,39.4968947749287,2000,2,243573100.0
Korea,2000-07-01,86371800.0,177007200.0,254117200.0,-3554300.0,2.981723,4.233333,33824386.5,39.5120658318546,2000,3,247325900.0
Korea,2000-10-01,82986500.0,178139000.0,253273000.0,-3278400.0,2.539965,4.2,33885586.75,39.5272368887805,2000,4,254117200.0
Korea,2001-01-01,84685900.0,179667400.0,255820800.0,-2142600.0,3.693404,4.533333,33946787.0,39.5424079457063,2001,1,253273000.0
Korea,2001-04-01,84899000.0,185227200.0,259678300.0,-2398000.0,5.043368,3.933333,33998951.0,39.5302637563284,2001,2,255820800.0
Korea,2001-07-01,88170600.0,188820300.0,262985600.0,-4135900.0,4.246153,3.733333,34051115.0,39.5181195669504,2001,3,259678300.0
Korea,2001-10-01,88059600.0,192517200.0,266982900.0,-5308100.0,3.29699,3.7,34103279.0,39.5059753775725,2001,4,262985600.0
Korea,2002-01-01,91044900.0,199464600.0,274419900.0,-4181400.0,2.524986,3.466667,34155443.0,39.4938311881945,2002,1,266982900.0
Korea,2002-04-01,92265300.0,203017300.0,279643700.0,-5374000.0,2.688524,3.266667,34208472.25,39.4586991262286,2002,2,274419900.0
Korea,2002-07-01,93191900.0,203758700.0,284837500.0,-5972500.0,2.515384,3.133333,34261501.5,39.4235670642627,2002,3,279643700.0
Korea,2002-10-01,96557900.0,204581300.0,287527500.0,-6274200.0,3.317064,3.1,34314530.75,39.3884350022968,2002,4,284837500.0
Korea,2003-01-01,97731700.0,204012700.0,285982500.0,-7049400.0,4.074824,3.266667,34367560.0,39.3533029403309,2003,1,287527500.0
Korea,2003-04-01,97271300.0,203206800.0,286171600.0,-4763800.0,3.304753,3.533333,34406095.75,39.3354776597015,2003,2,285982500.0
Korea,2003-07-01,97824900.0,204174200.0,290747700.0,-4141200.0,3.167003,3.666667,34444631.5,39.317652379072,2003,3,286171600.0
Korea,2003-10-01,101267500.0,205075600.0,298161400.0,-1801600.0,3.521599,3.8,34483167.25,39.2998270984425,2003,4,290747700.0
Korea,2004-01-01,101417600.0,204953500.0,302404300.0,1032900.0,3.247758,3.5,34521703.0,39.282001817813,2004,1,298161400.0
Korea,2004-04-01,102634800.0,206054200.0,304926100.0,2013900.0,3.410231,3.6,34551405.75,39.2362170329944,2004,2,302404300.0
Korea,2004-07-01,101718500.0,206718700.0,305706200.0,2113000.0,4.332101,3.733333,34581108.5,39.1904322481759,2004,3,304926100.0
Korea,2004-10-01,101504100.0,208871400.0,308211900.0,-1101400.0,3.371094,3.766667,34610811.25,39.1446474633573,2004,4,305706200.0
Korea,2005-01-01,101935700.0,211042500.0,311097100.0,1039400.0,3.250791,3.666667,34640514.0,39.0988626785388,2005,1,308211900.0
Korea,2005-04-01,104126900.0,215792600.0,316930100.0,-482300.0,2.978482,3.733333,34713608.75,38.9893921691031,2005,2,311097100.0
Korea,2005-07-01,104117600.0,218819900.0,321379300.0,47100.0,2.335768,3.833333,34786703.5,38.8799216596674,2005,3,316930100.0
Korea,2005-10-01,104731100.0,221056700.0,325066900.0,2911000.0,2.461863,3.7,34859798.25,38.7704511502317,2005,4,321379300.0
Korea,2006-01-01,104763800.0,223951900.0,330234400.0,-195500.0,2.080478,3.466667,34932893.0,38.6609806407961,2006,1,325066900.0
Korea,2006-04-01,106553300.0,226971200.0,332617800.0,2539700.0,2.238575,3.466667,35001814.75,38.5637569685412,2006,2,330234400.0
Korea,2006-07-01,109042000.0,229916100.0,337830800.0,-1431300.0,2.523911,3.5,35070736.5,38.4665332962863,2006,3,332617800.0
Korea,2006-10-01,111601600.0,233296600.0,340636500.0,2362500.0,2.124841,3.5,35139658.25,38.3693096240314,2006,4,337830800.0
Korea,2007-01-01,112101000.0,236520000.0,346675000.0,1058300.0,2.004072,3.2,35208580.0,38.2720859517765,2007,1,340636500.0
Korea,2007-04-01,112311700.0,240210500.0,352543600.0,-225900.0,2.448498,3.3,35303258.25,38.164895749876,2007,2,346675000.0
Korea,2007-07-01,111121400.0,242688400.0,356718200.0,3096300.0,2.300707,3.3,35397936.5,38.0577055479754,2007,3,352543600.0
Korea,2007-10-01,117981200.0,245750100.0,363742300.0,5486600.0,3.379497,3.266667,35492614.75,37.9505153460749,2007,4,356718200.0
Korea,2008-01-01,114587400.0,247721300.0,366484800.0,3914200.0,3.801677,2.966667,35587293.0,37.8433251441744,2008,1,363742300.0
Korea,2008-04-01,113051000.0,248077700.0,367818800.0,4458200.0,4.845073,3.133333,35665891.0,37.7178147490583,2008,2,366484800.0
Korea,2008-07-01,113960400.0,248733600.0,370260100.0,3113600.0,5.540922,3.233333,35744489.0,37.5923043539423,2008,3,367818800.0
Korea,2008-10-01,109763000.0,243024300.0,357768200.0,17317600.0,4.495431,3.366667,35823087.0,37.4667939588262,2008,4,370260100.0
Korea,2009-01-01,109953600.0,243061100.0,358711700.0,21375000.0,3.911027,3.4,35901685.0,37.3412835637102,2009,1,357768200.0
Korea,2009-04-01,112056200.0,250577100.0,363561000.0,13250500.0,2.765758,3.833333,35978404.75,37.2203214637029,2009,2,358711700.0
Korea,2009-07-01,115266700.0,253261000.0,374652000.0,9469500.0,1.980098,3.766667,36055124.5,37.0993593636957,2009,3,363561000.0
Korea,2009-10-01,117937900.0,255455900.0,377396300.0,10263500.0,2.406731,3.633333,36131844.25,36.9783972636884,2009,4,374652000.0
Korea,2010-01-01,121793500.0,258632300.0,386238500.0,6491200.0,2.984326,4.1,36208564.0,36.8574351636812,2010,1,377396300.0
Korea,2010-04-01,119969300.0,260953900.0,392479000.0,14115900.0,2.663094,3.433333,36318922.75,36.7062682980867,2010,2,386238500.0
Korea,2010-07-01,119678500.0,263788800.0,396469600.0,10843600.0,2.873929,3.7,36429281.5,36.5551014324923,2010,3,392479000.0
Korea,2010-10-01,124091500.0,266311200.0,402066000.0,11114100.0,3.234492,3.566667,36539640.25,36.4039345668978,2010,4,396469600.0
Korea,2011-01-01,121857900.0,268351200.0,405904800.0,13394700.0,3.838329,3.666667,36649999.0,36.2527677013033,2011,1,402066000.0
Korea,2011-04-01,124921200.0,270494000.0,407666700.0,7468100.0,3.98203,3.333333,36701472.5,36.2410183770291,2011,2,405904800.0
Korea,2011-07-01,123470700.0,271056500.0,409552300.0,16582400.0,4.316329,3.3,36752946.0,36.2292690527549,2011,3,407666700.0
Korea,2011-10-01,124672300.0,272041300.0,412298900.0,16346200.0,3.964527,3.233333,36804419.5,36.2175197284807,2011,4,409552300.0
Korea,2012-01-01,127727600.0,274769700.0,416240700.0,13310300.0,3.012559,3.3,36855893.0,36.2057704042065,2012,1,412298900.0
Korea,2012-04-01,122788400.0,275396000.0,417998000.0,17408800.0,2.42875,3.2,36895419.0,36.2150190870494,2012,2,416240700.0
Korea,2012-07-01,121677100.0,277968300.0,419861600.0,20746300.0,1.609998,3.166667,36934945.0,36.2242677698924,2012,3,417998000.0
Korea,2012-10-01,121485500.0,279154100.0,422987500.0,23912200.0,1.715583,3.133333,36974471.0,36.2335164527353,2012,4,419861600.0
Korea,2013-01-01,123980300.0,279694300.0,426342400.0,22456000.0,1.55733,3.133333,37013997.0,36.2427651355783,2013,1,422987500.0
Korea,2013-04-01,127228200.0,283095800.0,431160100.0,23974100.0,1.215579,3.033333,37074457.75,36.2348955032691,2013,2,426342400.0
Korea,2013-07-01,126895800.0,284795700.0,435484700.0,22278000.0,1.36585,3.133333,37134918.5,36.2270258709599,2013,3,431160100.0
Korea,2013-10-01,127645800.0,287073300.0,439300300.0,21401800.0,1.068258,3.133333,37195379.25,36.2191562386507,2013,4,435484700.0
Korea,2014-01-01,129604500.0,288908300.0,442669900.0,24527200.0,1.128381,3.366667,37255840.0,36.2112866063414,2014,1,439300300.0
Korea,2014-04-01,130801300.0,289716900.0,446872400.0,25440200.0,1.607653,3.533333,37302854.0,36.2193883960561,2014,2,442669900.0
Korea,2014-07-01,131396800.0,291500200.0,448023500.0,22770800.0,1.381069,3.533333,37349868.0,36.2274901857708,2014,3,446872400.0
Korea,2014-10-01,132147500.0,293781500.0,450409200.0,23458600.0,0.9829003,3.566667,37396882.0,36.2355919754854,2014,4,448023500.0
Korea,2015-01-01,135014500.0,296293100.0,454302800.0,23373200.0,0.6964377,3.533333,37443896.0,36.2436937652001,2015,1,450409200.0
Korea,2015-04-01,136916900.0,297783900.0,456256600.0,22842600.0,0.5632339,3.7,37481961.25,36.2406415845185,2015,2,454302800.0
Korea,2015-07-01,139962700.0,298849200.0,463025500.0,19894700.0,0.6463745,3.633333,37520026.5,36.237589403837,2015,3,456256600.0
Korea,2015-10-01,139670500.0,304417400.0,466604000.0,18990100.0,0.9198302,3.533333,37558091.75,36.2345372231554,2015,4,463025500.0
Korea,2016-01-01,141103700.0,306124500.0,468400300.0,21705800.0,0.8593293,3.733333,37596157.0,36.2314850424739,2016,1,466604000.0
Korea,2016-04-01,144923600.0,308369800.0,474271500.0,18762700.0,0.8402948,3.566667,37590009.75,36.3496634745379,2016,2,468400300.0
Korea,2016-07-01,149560400.0,309699500.0,476105600.0,14109900.0,0.7347708,3.866667,37583862.5,36.467841906602,2016,3,474271500.0
Korea,2016-10-01,153680000.0,310517300.0,479773700.0,15315700.0,1.452135,3.6,37577715.25,36.586020338666,2016,4,476105600.0
Korea,2017-01-01,159002900.0,312796100.0,485188100.0,10871500.0,2.200059,3.7,37571568.0,36.70419877073,2017,1,479773700.0
Korea,2017-04-01,161922300.0,316790300.0,488752200.0,8397900.0,1.921803,3.666667,37584655.75,36.8049199269323,2017,2,485188100.0
Korea,2017-07-01,165453100.0,320632300.0,495472500.0,11251100.0,2.218162,3.733333,37597743.5,36.9056410831345,2017,3,488752200.0
Korea,2017-10-01,161495200.0,322229800.0,494319300.0,7858900.0,1.44104,3.633333,37610831.25,37.0063622393367,2017,4,495472500.0
Korea,2018-01-01,165222500.0,327038500.0,501586100.0,5657500.0,1.076349,3.7,37623919.0,37.1070833955389,2018,1,494319300.0
Korea,2018-04-01,158248900.0,328043600.0,505496700.0,12399300.0,1.492512,3.733333,37624876.25,37.2230311861008,2018,2,501586100.0
Korea,2018-07-01,155207400.0,330829400.0,508089300.0,20136700.0,1.547004,4.166667,37625833.5,37.3389789766627,2018,3,505496700.0
Korea,2018-10-01,156248000.0,334593900.0,510930200.0,15920100.0,1.786628,3.8,37626790.75,37.4549267672246,2018,4,508089300.0
Korea,2019-01-01,153289600.0,336927400.0,511364000.0,13156700.0,0.5424197,3.866667,37627748.0,37.5708745577864,2019,1,510930200.0
Korea,2019-04-01,155521100.0,338455300.0,518107400.0,14120500.0,0.6521981,3.933333,37565436.5,37.8479769561118,2019,2,511364000.0
Korea,2019-07-01,154699400.0,342234400.0,519165900.0,19004600.0,0.04459002,3.733333,37503125.0,38.1250793544371,2019,3,518107400.0
Korea,2019-10-01,158152500.0,346736200.0,524345100.0,20182700.0,0.295617,3.533333,37440813.5,38.4021817527624,2019,4,519165900.0
Korea,2020-01-01,159543300.0,332246300.0,517612000.0,21962100.0,0.9666483,3.566667,37378502.0,38.6792841510877,2020,1,524345100.0
Korea,2020-04-01,158672100.0,332821300.0,503461200.0,5531300.0,0.008706601,4.133333,37296709.75,38.9404189037593,2020,2,517612000.0
Korea,2020-07-01,159777300.0,335534400.0,514615000.0,21075900.0,0.7218354,4.0,37214917.5,39.2015536564308,2020,3,503461200.0
Korea,2020-10-01,160974000.0,333072200.0,522778300.0,27294200.0,0.454149,4.166667,37133125.25,39.4626884091024,2020,4,514615000.0
Korea,2021-01-01,167638400.0,336837500.0,530731100.0,24757800.0,1.422432,4.233333,37051333.0,39.723823161774,2021,1,522778300.0
Korea,2021-04-01,168391000.0,347144700.0,538119900.0,18751400.0,2.487862,3.766667,36974367.75,39.9505200014358,2021,2,530731100.0
Korea,2021-07-01,164733900.0,350007800.0,538107600.0,21878700.0,2.535268,3.2,36897402.5,40.1772168410976,2021,3,538119900.0
Korea,2021-10-01,165788200.0,356182200.0,546464300.0,22507200.0,3.546241,3.266667,36820437.25,40.4039136807594,2021,4,538107600.0
Korea,2022-01-01,163878000.0,353160300.0,548545800.0,30481900.0,3.911844,2.966667,36743472.0,40.6306105204212,2022,1,546464300.0
Korea,2022-04-01,164444900.0,361821800.0,553397800.0,25785800.0,5.377679,2.866667,36700496.0,40.8232462618727,2022,2,548545800.0
Korea,2022-07-01,168959300.0,365572600.0,556130300.0,18125100.0,5.840743,2.8,36657520.0,41.0158820033242,2022,3,553397800.0
Korea,2022-10-01,168134900.0,367609900.0,554084900.0,15282800.0,5.21429,2.866667,36614544.0,41.2085177447758,2022,4,556130300.0
Korea,2023-01-01,166646400.0,369970500.0,556056400.0,14958600.0,4.599045,2.7,36571568.0,41.4011534862273,2023,1,554084900.0
Korea,2023-04-01,166734500.0,368133800.0,559865600.0,22381900.0,3.261611,2.566667,36510572.25,41.6650306310405,2023,2,556056400.0
Korea,2023-07-01,166360500.0,368925100.0,564243500.0,27314700.0,3.139371,2.666667,36449576.5,41.9289077758537,2023,3,559865600.0
Korea,2023-10-01,164100500.0,370076100.0,567012300.0,30980800.0,3.416898,2.833333,36388580.75,42.1927849206668,2023,4,564243500.0
Korea,2024-01-01,167783800.0,372416600.0,573667300.0,34583100.0,3.015835,2.8,36327585.0,42.45666206548,2024,1,567012300.0
Latvia,1998-04-01,681.7,2989.3,3603.2,-192.3,5.774262,14.36667,1600429.75,50.2807675363216,1998,2,
Latvia,1998-07-01,752.3,2987.3,3595.8,-260.1,3.909617,14.1,1600270.5,49.9902766171622,1998,3,3603.2
Latvia,1998-10-01,752.8,3018.8,3445.8,-231.4,2.816217,13.73333,1600111.25,49.6997856980028,1998,4,3595.8
Latvia,1999-01-01,751.6,2968.2,3597.2,-228.1,2.545303,13.76667,1599952.0,49.4092947788434,1999,1,3445.8
Latvia,1999-04-01,716.0,3117.0,3540.6,-227.9,1.754902,13.83333,1598694.25,49.1677276670605,1999,2,3597.2
Latvia,1999-07-01,717.3,3194.4,3695.6,-160.5,2.061978,14.13333,1597436.5,48.9261605552775,1999,3,3540.6
Latvia,1999-10-01,726.7,3062.7,3778.7,-184.4,3.099174,14.43333,1596178.75,48.6845934434946,1999,4,3695.6
Latvia,2000-01-01,765.1,3059.8,3824.9,25.0,3.266872,14.33333,1594921.0,48.4430263317117,2000,1,3778.7
Latvia,2000-04-01,835.3,3132.5,3809.5,-57.9,3.078882,14.36667,1591773.5,48.2583616979398,2000,2,3824.9
Latvia,2000-07-01,853.1,3088.0,3933.3,-92.0,2.496372,14.36667,1588626.0,48.0736970641679,2000,3,3809.5
Latvia,2000-10-01,934.2,3175.3,3902.5,-103.1,1.78643,14.43333,1585478.5,47.889032430396,2000,4,3933.3
Latvia,2001-01-01,983.2,3234.8,3991.1,-100.6,1.114551,13.8,1582331.0,47.7043677966241,2001,1,3902.5
Latvia,2001-04-01,959.2,3309.1,4166.8,-63.0,2.346864,13.1,1579374.25,47.5527125887944,2001,2,3991.1
Latvia,2001-07-01,1037.6,3257.7,4075.3,-135.9,3.27386,13.13333,1576417.5,47.4010573809647,2001,3,4166.8
Latvia,2001-10-01,1048.6,3296.0,4210.3,-394.5,3.217641,13.86667,1573460.75,47.2494021731351,2001,4,4075.3
Latvia,2002-01-01,999.6,3389.6,4221.5,-118.1,3.306797,12.66667,1570504.0,47.0977469653054,2002,1,4210.3
Latvia,2002-04-01,1032.0,3461.0,4403.7,-137.2,1.969389,13.46667,1567879.0,46.9891617217957,2002,2,4221.5
Latvia,2002-07-01,978.4,3503.8,4451.1,-150.7,0.9652827,11.46667,1565254.0,46.880576478286,2002,3,4403.7
Latvia,2002-10-01,986.2,3561.1,4612.3,-192.4,1.536868,12.3,1562629.0,46.7719912347764,2002,4,4451.1
Latvia,2003-01-01,1013.3,3642.3,4639.1,-223.2,1.907636,11.4,1560004.0,46.6634059912667,2003,1,4612.3
Latvia,2003-04-01,1053.3,3672.0,4740.3,-245.2,2.888961,11.73333,1556597.25,46.5850587049069,2003,2,4639.1
Latvia,2003-07-01,1164.9,3733.6,4875.4,-351.7,3.47656,12.3,1553190.5,46.506711418547,2003,3,4740.3
Latvia,2003-10-01,1278.7,3847.6,4941.3,-337.0,3.499544,11.13333,1549783.75,46.4283641321872,2003,4,4875.4
Latvia,2004-01-01,1330.4,3948.1,5099.1,-401.4,4.330813,11.86667,1546377.0,46.3500168458274,2004,1,4941.3
Latvia,2004-04-01,1459.4,4016.4,5157.7,-577.5,5.793464,11.36667,1542805.0,46.2943165961508,2004,2,5099.1
Latvia,2004-07-01,1513.9,4060.6,5230.3,-435.9,7.365216,11.7,1539233.0,46.2386163464743,2004,3,5157.7
Latvia,2004-10-01,1581.8,4122.0,5381.8,-397.3,7.255095,12.03333,1535661.0,46.1829160967977,2004,4,5230.3
Latvia,2005-01-01,1709.2,4262.0,5501.3,-366.9,6.65749,11.13333,1532089.0,46.1272158471211,2005,1,5381.8
Latvia,2005-04-01,1775.6,4274.5,5685.9,-351.5,6.527022,10.1,1528611.25,46.1252357926824,2005,2,5501.3
Latvia,2005-07-01,1798.1,4466.8,5927.0,-364.2,6.468414,9.9,1525133.5,46.1232557382437,2005,3,5685.9
Latvia,2005-10-01,1885.1,4597.4,6141.7,-540.1,7.328771,8.866667,1521655.75,46.121275683805,2005,4,5927.0
Latvia,2006-01-01,1961.8,4708.9,6196.4,-576.0,6.979452,8.266666,1518178.0,46.1192956293662,2006,1,6141.7
Latvia,2006-04-01,1981.9,4985.6,6434.3,-617.6,6.333041,6.933333,1514867.5,46.1412752538692,2006,2,6196.4
Latvia,2006-07-01,2171.4,5253.7,6649.1,-944.2,6.564416,6.333333,1511557.0,46.1632548783722,2006,3,6434.3
Latvia,2006-10-01,2195.8,5618.4,6971.8,-1219.1,6.285578,6.533333,1508246.5,46.1852345028752,2006,4,6649.1
Latvia,2007-01-01,2436.5,5765.9,7122.9,-1075.5,7.648752,6.833333,1504936.0,46.2072141273782,2007,1,6971.8
Latvia,2007-04-01,2520.3,5707.2,7278.5,-1183.5,8.603302,6.1,1500182.75,46.2879278928633,2007,2,7122.9
Latvia,2007-07-01,2539.3,5680.2,7379.3,-1157.3,10.3186,5.866667,1495429.5,46.3686416583484,2007,3,7278.5
Latvia,2007-10-01,2551.7,5591.2,7277.5,-915.4,13.65042,5.4,1490676.25,46.4493554238336,2007,4,7379.3
Latvia,2008-01-01,2398.6,5503.4,7374.1,-600.1,16.39961,6.5,1485923.0,46.5300691893187,2008,1,7277.5
Latvia,2008-04-01,2311.1,5430.9,7191.3,-675.3,17.70265,6.4,1478044.25,46.7109495080637,2008,2,7374.1
Latvia,2008-07-01,2197.4,5346.3,6902.0,-576.8,15.75601,7.7,1470165.5,46.8918298268088,2008,3,7191.3
Latvia,2008-10-01,2097.5,5014.8,6701.9,-444.7,12.02796,10.56667,1462286.75,47.0727101455538,2008,4,6902.0
Latvia,2009-01-01,1496.3,4705.1,6345.9,10.6,9.21086,13.83333,1454408.0,47.2535904642989,2009,1,6701.9
Latvia,2009-04-01,1434.5,4503.9,5952.3,99.3,4.740148,16.96667,1445175.5,47.43464708314,2009,2,6345.9
Latvia,2009-07-01,1245.6,4251.2,5667.0,186.5,1.599326,19.3,1435943.0,47.6157037019811,2009,3,5952.3
Latvia,2009-10-01,1217.9,4270.4,5710.7,258.1,-1.064432,20.46667,1426710.5,47.7967603208222,2009,4,5667.0
Latvia,2010-01-01,1064.5,4409.4,5710.8,238.5,-3.750206,20.63333,1417478.0,47.9778169396633,2010,1,5710.7
Latvia,2010-04-01,1059.5,4366.6,5668.4,226.1,-2.140266,20.06667,1409612.25,48.135016907624,2010,2,5710.8
Latvia,2010-07-01,1127.8,4472.5,5653.2,184.7,-0.1390176,19.06667,1401746.5,48.2922168755848,2010,3,5668.4
Latvia,2010-10-01,1136.8,4571.4,5712.5,117.8,1.810526,18.16667,1393880.75,48.4494168435456,2010,4,5653.2
Latvia,2011-01-01,1245.5,4462.3,5677.8,26.4,3.970046,17.03333,1386015.0,48.6066168115064,2011,1,5712.5
Latvia,2011-04-01,1319.0,4439.0,5834.5,-42.3,4.762168,16.83333,1380116.25,48.7842002886403,2011,2,5677.8
Latvia,2011-07-01,1479.0,4509.9,5935.2,-130.5,4.540204,15.46667,1374217.5,48.9617837657743,2011,3,5834.5
Latvia,2011-10-01,1516.6,4583.5,5963.4,-104.0,4.20654,15.4,1368318.75,49.1393672429083,2011,4,5935.2
Latvia,2012-01-01,1706.0,4592.9,6277.8,6.6,3.426109,15.8,1362420.0,49.3169507200423,2012,1,5963.4
Latvia,2012-04-01,1679.1,4694.6,6245.5,-7.9,2.295316,16.06667,1356464.75,49.5763971791951,2012,2,6277.8
Latvia,2012-07-01,1664.8,4708.1,6289.1,129.1,1.744796,14.0,1350509.5,49.835843638348,2012,3,6245.5
Latvia,2012-10-01,1661.8,4803.2,6321.6,112.0,1.589364,14.23333,1344554.25,50.0952900975008,2012,4,6289.1
Latvia,2013-01-01,1624.3,4860.0,6326.1,49.9,0.3752576,12.56667,1338599.0,50.3547365566536,2013,1,6321.6
Latvia,2013-04-01,1604.3,4989.4,6373.3,115.9,-0.1086063,11.36667,1332545.5,50.6884457801655,2013,2,6326.1
Latvia,2013-07-01,1548.1,5047.3,6458.9,100.5,-0.09031147,12.0,1326492.0,51.0221550036775,2013,3,6373.3
Latvia,2013-10-01,1462.6,4968.4,6489.4,151.1,-0.2920444,11.53333,1320438.5,51.3558642271894,2013,4,6458.9
Latvia,2014-01-01,1460.1,4978.2,6501.5,175.8,0.3919468,11.43333,1314385.0,51.6895734507013,2014,1,6489.4
Latvia,2014-04-01,1445.5,5066.3,6513.5,230.7,0.6690975,10.63333,1308965.5,52.0110164716767,2014,2,6501.5
Latvia,2014-07-01,1452.1,5064.5,6583.0,284.2,0.8339103,10.83333,1303546.0,52.3324594926521,2014,3,6513.5
Latvia,2014-10-01,1593.3,5078.8,6598.0,241.9,0.5871028,10.43333,1298126.5,52.6539025136275,2014,4,6583.0
Latvia,2015-01-01,1425.9,5091.1,6677.0,351.8,-0.008193998,9.833333,1292707.0,52.975345534603,2015,1,6598.0
Latvia,2015-04-01,1518.0,5131.8,6764.1,279.2,0.7796112,9.7,1287121.5,53.2939498668095,2015,2,6677.0
Latvia,2015-07-01,1456.5,5187.4,6876.5,285.1,-0.1351009,9.966666,1281536.0,53.612554199016,2015,3,6764.1
Latvia,2015-10-01,1434.5,5155.6,6857.9,343.0,0.05709914,10.03333,1275950.5,53.9311585312225,2015,4,6876.5
Latvia,2016-01-01,1358.3,5298.1,6931.4,296.0,-0.445006,9.833333,1270365.0,54.249762863429,2016,1,6857.9
Latvia,2016-04-01,1296.6,5317.6,6953.6,283.5,-0.6983548,9.5,1265129.75,54.5501701479303,2016,2,6931.4
Latvia,2016-07-01,1377.7,5301.7,6956.9,426.9,0.2240142,9.766666,1259894.5,54.8505774324316,2016,3,6953.6
Latvia,2016-10-01,1430.8,5363.1,7038.3,252.4,1.493771,9.433333,1254659.25,55.150984716933,2016,4,6956.9
Latvia,2017-01-01,1419.4,5410.1,7110.5,334.6,3.184985,9.0,1249424.0,55.4513920014343,2017,1,7038.3
Latvia,2017-04-01,1552.4,5433.3,7145.3,224.5,3.095221,8.866667,1245335.0,55.6612066603938,2017,2,7110.5
Latvia,2017-07-01,1518.8,5498.4,7216.1,114.5,2.88567,8.7,1241246.0,55.8710213193532,2017,3,7145.3
Latvia,2017-10-01,1570.3,5574.3,7274.7,351.5,2.56127,8.3,1237157.0,56.0808359783127,2017,4,7216.1
Latvia,2018-01-01,1628.1,5602.8,7361.8,170.5,1.991794,7.833333,1233068.0,56.2906506372722,2018,1,7274.7
Latvia,2018-04-01,1652.7,5639.9,7465.9,462.3,2.352085,7.666667,1229424.75,56.4841729028,2018,2,7361.8
Latvia,2018-07-01,1707.9,5670.0,7513.6,-11.6,2.888125,7.133333,1225781.5,56.6776951683277,2018,3,7465.9
Latvia,2018-10-01,1785.9,5715.9,7578.4,124.3,2.901064,7.0,1222138.25,56.8712174338555,2018,4,7513.6
Latvia,2019-01-01,1787.1,5726.5,7569.1,104.2,2.901469,6.633333,1218495.0,57.0647396993833,2019,1,7578.4
Latvia,2019-04-01,1762.9,5756.8,7549.0,125.6,3.27532,6.333333,1214823.5,57.2659453655697,2019,2,7569.1
Latvia,2019-07-01,1707.3,5725.2,7583.4,158.2,2.863659,6.166667,1211152.0,57.4671510317562,2019,3,7549.0
Latvia,2019-10-01,1683.7,5704.9,7536.5,-113.7,2.211082,6.066667,1207480.5,57.6683566979427,2019,4,7583.4
Latvia,2020-01-01,1723.2,5767.7,7506.4,25.2,1.941713,7.3,1203809.0,57.8695623641292,2020,1,7536.5
Latvia,2020-04-01,1602.9,5115.0,6754.9,172.0,-0.4235514,8.533334,1200442.75,57.9808145855948,2020,2,7506.4
Latvia,2020-07-01,1688.2,5745.7,7485.2,105.5,0.0006892101,8.533334,1197076.5,58.0920668070604,2020,3,6754.9
Latvia,2020-10-01,1733.9,5682.9,7515.5,103.1,-0.6141456,7.966667,1193710.25,58.203319028526,2020,4,7485.2
Latvia,2021-01-01,1745.9,5651.2,7529.1,22.0,-0.1234037,7.7,1190344.0,58.3145712499916,2021,1,7515.5
Latvia,2021-04-01,1823.4,5956.1,7594.4,-406.8,2.327995,7.866667,1189226.0,58.3560139104621,2021,2,7529.1
Latvia,2021-07-01,1833.2,6096.8,8048.7,-196.3,3.793282,7.366667,1188108.0,58.3974565709326,2021,3,7594.4
Latvia,2021-10-01,1789.7,6108.6,8039.1,-38.2,7.140482,7.233333,1186990.0,58.4388992314031,2021,4,8048.7
Latvia,2022-01-01,1829.1,6084.9,8002.6,-45.7,9.227226,6.933333,1185872.0,58.4803418918737,2022,1,8039.1
Latvia,2022-04-01,1828.2,6213.0,7989.9,-119.1,16.40493,6.6,1186979.25,58.423946611554,2022,2,8002.6
Latvia,2022-07-01,1833.1,6187.3,7988.5,-23.8,21.74609,7.0,1188086.5,58.3675513312343,2022,3,7989.9
Latvia,2022-10-01,1751.2,6264.0,8013.2,-188.5,21.4725,6.833333,1189193.75,58.3111560509147,2022,4,7988.5
Latvia,2023-01-01,2040.0,6230.1,8015.8,-257.3,19.64083,6.1,1190301.0,58.254760770595,2023,1,8013.2
Latvia,2023-04-01,1913.9,6169.9,7915.8,-143.6,11.6323,6.4,1186904.25,58.3380026277052,2023,2,8015.8
