"country","quarter","gross_fixed_capital_formation","final_consumption_expenditure","gross_domestic_product","external_balance_of_goods_and_services","inflation","unemployment","working_age_population","dependency_ratio"
"Germany",2023-01-01,182406.7,669093.4,906094.4,42200.8,8.236768,3,53059521,56.9695305014156
"Germany",2023-04-01,182627.6,672681.2,905404.2,37994,6.546894,3,53075877.25,57.0780466986224
"Germany",2023-07-01,182185.8,670792.9,905404.2,43095.4,5.603836,3.066667,53092233.5,57.1865628958292
"Germany",2023-10-01,179368.7,671548.2,902902.4,47185.8,3.554641,3.2,53108589.75,57.2950790930359
"Germany",2024-01-01,178231.9,673184.9,901932,44625.4,2.517361,3.266667,53124946,57.4035952902427
"Belgium",2023-01-01,30386.6,94985.4,129702,2689.8,7.107651,5.6,7472907,56.9751369848441
"Belgium",2023-04-01,31108.9,94987.6,129849.5,2732.7,4.98155,5.633333,7481144.5,57.0160107064041
"Belgium",2023-07-01,31564.2,95330.5,129889,2899.1,3.531718,5.3,7489382,57.0568844279641
"Belgium",2023-10-01,29364.2,95655.8,130248,4066.4,0.8232383,5.533333,7497619.5,57.0977581495241
"Belgium",2024-01-01,30453.7,96153.7,130750.6,3851.4,2.70878,5.666667,7505857,57.1386318710841
"Greece",2022-01-01,6965.8,43521.5,47645.8,-3303.2,7.444375,13.03333,6644856,57.0670756446791
"Greece",2022-04-01,7093.9,43807.2,47725.4,-3289.5,11.20007,12.5,6639540,57.0817041988122
"Greece",2022-07-01,7270.2,43754.8,48185,-3471.5,11.67555,12.4,6634224,57.0963327529452
"Greece",2022-10-01,7741.3,44040.7,48594.8,-4831.2,8.272516,11.86667,6628908,57.1109613070782
"Greece",2023-01-01,7760.3,44614.7,48630.1,-2654.1,5.880078,11.06667,6623592,57.1255898612113
"Greece",2023-04-01,7695.2,44588.6,49195.1,-3364.3,2.521816,11.36667,6618792,57.1838810455222
"Greece",2023-07-01,7898.5,44245.5,49256,-4088.2,2.275163,11.36667,6613992,57.2421722298332
"Greece",2023-10-01,7707.6,44938,49534.3,-4228.9,3.309463,10.53333,6609192,57.3004634141441
"Greece",2024-01-01,8100.4,44750.9,49704.4,-4353.2,3.093905,11.13333,6604392,57.3587545984551
"Belgium",2009-01-01,23243,78089.8,103523.1,895.9,1.618966,7.866667,7124475,51.5409626674246
"Luxembourg",1995-07-01,1174.4,3662.6,6910.5,2005.1,1.653784,2.833333,277505.5,48.2574508075167
"Luxembourg",1995-10-01,1233.4,3562.6,6858.9,1913.4,1.353962,2.9,278177.25,48.4033328077656
"Luxembourg",1998-01-01,1299.5,3977.3,7671,2206.1,1.272181,2.8,284381,49.3415523540602
"Luxembourg",1999-04-01,1658.3,4258.1,8445,1930.8,1.239764,2.4,288870.5,49.5254164736174
"Luxembourg",2001-04-01,1688.4,4653.1,9225.6,2753.6,2.998778,1.833333,297307.25,48.8973713682077
"Luxembourg",2005-04-01,1631.8,5014,10295.1,3350.9,2.344726,4.666667,314966,48.2789219970087
"Luxembourg",2006-04-01,1848.3,5275.3,11244.3,4335,3.081802,4.533333,320797,47.9076087826847
"Luxembourg",2007-01-01,2026.7,5326.8,11977.7,4436.6,2.136326,4.366667,325186,47.6053704649032
"Luxembourg",2007-07-01,2059.6,5314,12166.3,4991.1,1.939222,4.033333,328667.5,47.3610882383315
"Luxembourg",2007-10-01,1913.7,5432.9,12256.6,5181.7,3.158557,4.166667,330408.25,47.2389471250456
"Luxembourg",2008-01-01,2093.8,5373,12404.2,4964.5,3.299711,4.366667,332149,47.1168060117598
"Luxembourg",2011-04-01,2195.5,5954.9,12238.5,4041.8,3.614633,4.766667,358672,45.4006494146541
"Luxembourg",2012-01-01,2353.5,6128.1,12425.6,4078,2.8717,4.933333,366187,44.9947704315008
"Luxembourg",2012-10-01,2263.7,6145,12658.4,4268.8,2.575541,5.3,372984.25,44.8478931408532
"Luxembourg",2013-01-01,2285.8,6167.9,12653.2,4221.9,2.123091,5.6,375250,44.7989340439707
"Luxembourg",2014-10-01,2718.4,6517.6,13623.1,4161,-0.08048829,6.166667,391931.25,44.4867129941623
"Luxembourg",2015-10-01,2225.1,6622.5,13541.6,4317.8,0.8156005,6.5,402354.25,44.1522789273612
"Slovak Republic",1998-01-01,3766.7,10174.5,11596.9,-1496.5,7.354316,12.16667,3664212,47.1221097469251
"Slovak Republic",1998-04-01,3964.7,10262.1,11587,-1751.3,7.327586,12.33333,3672261.75,46.8318697809324
"Slovak Republic",1998-07-01,3795.8,10348.8,11478,-1622.1,6.126181,13.03333,3680311.5,46.5416298149396
"Slovak Republic",1998-10-01,4089.2,10358.4,12350.2,-1290.1,5.891148,13.36667,3688361.25,46.2513898489468
"Slovak Republic",1999-01-01,3617.1,10084.2,11916.2,-943.4,6.879536,14.8,3696411,45.961149882954
"Slovak Republic",1999-04-01,3490.9,10150,11701.1,-1260.9,6.97074,16.1,3704752.5,45.6706070618286
"Slovak Republic",1999-07-01,3010.9,9801.2,11617.8,-786.2,14.27341,17.03333,3713094,45.3800642407032
"Slovak Republic",2000-01-01,2811.4,9952.1,11667.2,-536.7,15.53504,18.5,3729777,44.7989785984524
"Slovak Republic",2000-07-01,3038.3,10259,11831.8,-971.3,8.846444,18.96667,3736300,44.2674349648374
"Slovak Republic",2001-01-01,3245.2,10564.6,11959.4,-1390.2,7.146215,19.36667,3742823,43.7358913312224
"Slovak Republic",2001-04-01,3530.7,10564.2,12079.2,-1482.2,7.735063,19.53333,3750014.25,43.4553952302338
"Slovak Republic",2001-07-01,3234.6,10762,12116.8,-1476,7.758024,19.46667,3757205.5,43.1748991292451
"Slovak Republic",2001-10-01,3140.9,10866.2,12383,-1449.9,6.684919,19.46667,3764396.75,42.8944030282564
"Slovak Republic",2002-01-01,3296.4,11014,12429.3,-1381.7,4.348118,19,3771588,42.6139069272678
"Slovak Republic",2002-04-01,3120.5,11193.7,12546.8,-1470.2,2.80657,18.93333,3778662,42.3493394358382
"Slovak Republic",2002-07-01,3323.4,11251.7,12821.7,-1404.6,2.476144,18.76667,3785736,42.0847719444086
"Slovak Republic",2003-07-01,3118.1,11280.6,13294.9,-983.3,9.129902,17.5,3812909.5,41.1210679086923
"Slovak Republic",2003-10-01,2975.5,11675.4,13521.2,-758.7,9.531059,17.96667,3819422.25,40.9037833822638
"Slovak Republic",2004-01-01,3110.6,11620.5,13719.9,-860.5,8.330948,18.9,3825935,40.6864988558352
"Slovak Republic",2004-10-01,3682.4,12091.9,14345.9,-1303.3,6.310814,17.7,3843635,40.1314120648986
"Slovak Republic",2005-10-01,3859.4,12708,15280.9,-2147.7,3.451883,15.7,3865480.75,39.4454202734931
"Slovak Republic",2006-07-01,4140.6,13360,16375.3,-1685.5,4.914257,13.06667,3881289.5,38.987455938074
"Slovak Republic",2008-04-01,4941.5,14998.3,18828.8,-1618.2,4.487945,10.1,3914072.25,38.2147738027447
"Slovak Republic",2008-07-01,4758.7,15262.4,19095.1,-1185.5,5.071429,9.066667,3917218.5,38.1765609726561
"Slovak Republic",2009-01-01,4322.1,15138.5,17444,-1454.4,2.926942,10.33333,3923511,38.100135312479
"Slovak Republic",2009-07-01,3750.1,15367,18060.6,-674.8,1.200997,12.66667,3926175,38.1674837682258
"Slovak Republic",2009-10-01,3586.9,15454.8,18431,-462.6,0.4489338,13.8,3927507,38.2011579960992
"Slovak Republic",2010-01-01,4499.2,15564.3,18817.6,-931.3,0.5373936,14.86667,3928839,38.2348322239725
"Slovak Republic",2010-04-01,3892.4,15572.1,19052.4,-776.2,1.120825,14.66667,3917070.5,38.4437105623129
"Slovak Republic",2010-07-01,3919,15587.7,19272.5,-1213.3,1.074787,14.23333,3905302,38.6525889006533
"Slovak Republic",2011-01-01,4804.3,15282.5,19439.4,-735.2,3.318485,13.73333,3881765,39.070345577334
"Slovak Republic",2011-04-01,4493.9,15213.3,19573.8,-959.6,3.879406,13.5,3880214.5,39.1852975393632
"Slovak Republic",2011-07-01,4577.3,15192.4,19666.1,-553.3,3.965441,13.36667,3878664,39.3002495013924
"Slovak Republic",2011-10-01,4670,15217.2,19826.3,-40.3,4.509284,13.76667,3877113.5,39.4152014634215
"Slovak Republic",2012-07-01,4184.5,15265.9,19962.7,435.3,3.643725,13.76667,3868262.5,39.8692696573853
"Slovak Republic",2013-01-01,4109.7,15073.7,19949.3,315.8,2.180233,14.3,3860962,40.2083858893198
"Slovak Republic",2013-10-01,4411.1,15223.3,20225.5,406.9,0.5110384,13.93333,3847931.875,40.7862756124746
"Slovak Republic",2014-01-01,4187.2,15409.6,20348.7,498.3,-0.08128429,13.76667,3843588.5,40.9789055201929
"Slovak Republic",2014-04-01,4320,15493.2,20503,400.4,-0.06086427,13.36667,3838261.625,41.2090729273885
"Slovak Republic",2014-10-01,4500.7,15718.5,20922.3,262.8,-0.04067521,12.4,3827607.875,41.6694077417796
"Slovak Republic",2015-01-01,4741.2,15863,21324.8,284.8,-0.4067521,12.2,3822281,41.8995751489752
"Slovak Republic",2015-04-01,5183.8,16047.8,21586.3,-100.4,-0.1015022,11.56667,3815551.875,42.1972501097396
"Slovak Republic",2015-07-01,5420.5,16222,21835.6,-68.3,-0.3048161,11.3,3808822.75,42.4949250705041
"Slovak Republic",2016-01-01,4916.5,16461.2,21994.8,184.9,-0.5309373,10.33333,3795364.5,43.090274992033
"Slovak Republic",2016-07-01,4588.1,16704.9,22128.6,29.5,-0.7541786,9.466666,3779937.25,43.7886897777212
"Slovak Republic",2017-04-01,4641.5,17409.5,22633.6,-15.5,0.9617352,8.233334,3756710.5,44.8394464443028
"Slovak Republic",2017-07-01,5149.1,17550.3,22820.6,-216.8,1.540357,7.833333,3748911,45.1917883251963
"Slovak Republic",2018-01-01,5013.8,17807.4,23318.4,-60,2.3393,7.1,3733312,45.8964720869834
"Slovak Republic",2018-04-01,4948.8,17834.2,23594.1,215.9,2.796919,6.7,3725863.75,46.2396823954013
"Slovak Republic",2019-01-01,5210,18335,24089.8,-147.2,2.385212,5.8,3703519,47.2693133206553
"Slovak Republic",2019-10-01,5249.1,18745.1,24371.3,357.1,2.891424,5.7,3681545.125,48.2455959041976
"Slovak Republic",2020-10-01,4527.8,18746.1,24366.9,730.2,1.529344,7,3644669,49.4315331380873
"Slovak Republic",2021-10-01,4883,19478.4,25133.3,362.8,5.498023,6.533333,3609915.875,50.5403496842001
"Slovak Republic",2022-01-01,5166.4,19586.3,25053.1,-353.5,9.272217,6.366667,3601615,50.8143430100108
"Slovak Republic",2022-04-01,4724,19676.4,24964.1,47.2,12.51153,6.233333,3594727.625,51.069906998888
"Slovak Republic",2022-10-01,5345.5,19833.5,25101.5,-618.8,15.20614,6.1,3580952.875,51.5810349766425
"Slovak Republic",2023-01-01,4540.1,18841.9,25250.9,2056.7,15.10804,6.033333,3574065.5,51.8365989655198
"Slovak Republic",2023-04-01,5126.2,19001.5,25512.3,1641.1,12.18632,5.866667,3568805.875,52.028503240898
"Slovak Republic",2023-07-01,5633.7,19282.1,25703.1,799.4,8.902692,5.766667,3563546.25,52.2204075162761
"Slovak Republic",1999-10-01,3178.8,9824,11554.6,-721.6,14.06382,18.03333,3721435.5,45.0895214195778
"Slovak Republic",2000-04-01,2788.8,10153.2,11772.1,-517.4,15.79512,19.16667,3733038.5,44.5332067816449
"Slovak Republic",2003-01-01,3135.4,11234.9,13072.1,-961.7,7.609365,18,3799884,41.5556369615494
"Slovak Republic",2006-10-01,4437.6,13560.2,16843.9,-1422.7,4.069767,12.36667,3886536.25,38.8419675805467
"Slovak Republic",2009-04-01,3485,15344.1,17741.2,-588.5,1.919123,11.6,3924843,38.1338095403524
"Slovak Republic",2012-10-01,4103.6,15228.3,19942.9,621.4,3.468697,14.16667,3864612.25,40.0388277733525
"Slovak Republic",2014-07-01,4357,15582.5,20698.7,318.7,-0.121778,12.86667,3832934.75,41.439240334584
"Slovak Republic",2016-10-01,4576.2,16897,22258.4,-213.5,-0.1022286,8.966666,3772223.625,44.1378971705652
"Slovak Republic",2019-04-01,5131.9,18538.4,24139.4,-386,2.523659,5.666667,3696194.375,47.5947408485027
"Slovak Republic",2020-01-01,4944.6,18776.2,23816.2,-756.9,2.756746,5.966667,3674220.5,48.571023432045
"Slovak Republic",2021-04-01,4949.6,19279.9,24888.3,-326.1,2.225995,6.933333,3626517.625,49.9923630325787
"Slovak Republic",2022-07-01,5216.6,19672.7,25013.9,73.8,13.95644,6.033333,3587840.25,51.3254709877653
"Slovak Republic",2007-01-01,4316.8,13824.6,17188.8,-1159.7,2.809958,11.43333,3891783,38.6964792230194
"Slovak Republic",2010-10-01,4076.2,15485.5,19401.6,-589,1.094972,13.86667,3893533.5,38.8614672389936
"Slovak Republic",2012-01-01,4153.2,15328.6,19895.1,93.5,3.815477,13.8,3875563,39.5301534254507
"Slovak Republic",2012-04-01,4222.3,15284.9,19936.8,509.7,3.499787,13.86667,3871912.75,39.699711541418
"Slovak Republic",2013-04-01,4168.8,15113.4,20015.2,801.8,1.628866,14.3,3856618.625,40.4010157970381
"Slovak Republic",2013-07-01,4203,15155.3,20108.2,467.3,1.29523,14.03333,3852275.25,40.5936457047564
"Slovak Republic",2016-04-01,4926.2,16562.8,22049.8,225.4,-0.6909165,9.866667,3787650.875,43.4394823848771
"Slovak Republic",2017-01-01,4598.3,17150.6,22424.7,-31.3,0.9238349,8.566667,3764510,44.4871045634093
"Slovak Republic",2017-10-01,4629,17673.9,23095,267.5,1.821531,7.666667,3741111.5,45.5441302060898
"Slovak Republic",2018-10-01,4996.8,18178,23933,143.8,2.190955,6.033333,3710967.25,46.9261030122373
"Austria",1995-01-01,15297.8,45840.6,59215.6,-1561.8,2.466103,3.933333,5329993,49.1236104812896
"Austria",1995-04-01,15376.1,46115.4,59980.4,-2001.3,2.53177,4.1,5331485.25,49.132216294498
"Austria",1995-07-01,15416.6,46317.6,60324.7,-1623.5,2.1008,4.366667,5332977.5,49.1408221077064
"Austria",1995-10-01,15614.1,46800.3,60820.9,-2167,1.880938,4.566667,5334469.75,49.1494279209149
"Austria",1996-01-01,15777.5,47148,60814.4,-1876.4,1.697191,4.766667,5335962,49.1580337341233
"Austria",1996-04-01,15966.5,47458.9,61247.6,-2065.2,1.592144,4.8,5338782.75,49.121545313702
"Austria",1996-07-01,16151.5,47632.5,61636.2,-2078.8,1.915998,4.7,5341603.5,49.0850568932808
"Austria",1996-10-01,15964.7,47538.1,61608.5,-1442.7,2.236391,4.6,5344424.25,49.0485684728595
"Austria",1997-01-01,15912.9,47731.5,62424.3,-1728.9,1.904583,4.666667,5347245,49.0120800524382
"Austria",1997-04-01,15951,47825,62295.8,-1122.2,1.689189,4.7,5350776.5,48.954718575177
"Austria",1997-07-01,16058.5,47953.9,62767.3,-1367.5,0.3797001,4.8,5354308,48.8973570979159
"Austria",1997-10-01,16366,48128.9,63361.6,-832.2,1.265941,4.866667,5357839.5,48.8399956206547
"Austria",1998-01-01,16362.9,49087.3,64234.3,-1342.7,1.054774,4.933333,5361371,48.7826341433935
"Austria",1998-04-01,16574.2,49031.4,64792.7,-653.4,1.024364,4.833333,5366842.75,48.7035460932993
"Austria",1998-07-01,16574.7,49458.4,64905.4,-768.6,0.8856909,4.666667,5372314.5,48.6244580432051
"Austria",1998-10-01,16786.6,49556.5,65515.8,-703.9,0.7261698,4.4,5377786.25,48.5453699931109
"Austria",1999-01-01,16491.6,49543.5,66085.2,-683.8,0.4669472,4.233333,5383258,48.4662819430167
"Austria",1999-04-01,16608.3,49993.9,66703.8,-432.5,0.3653968,4.2,5390008.5,48.3699563253465
"Austria",1999-07-01,17147.8,50361.2,67735.6,-456.7,0.4663917,4.033333,5396759,48.2736307076763
"Austria",1999-10-01,16899.3,52460.5,68354.4,32.1,0.9764554,4.1,5403509.5,48.1773050900061
"Austria",2000-01-01,17350.3,51050.5,68369.2,422.9,1.576597,4.233333,5410260,48.0809794723359
"Austria",2000-04-01,17804.6,51337.3,69151.6,411.5,2.111587,3.7,5419244.75,47.9777339647233
"Austria",2000-07-01,17699.2,51517,70110.4,496.7,2.858183,3.833333,5428229.5,47.8744884571108
"Austria",2000-10-01,17952.5,53211.8,70596,466.9,2.828739,3.766667,5437214.25,47.7712429494982
"Austria",2001-01-01,17981,52197.1,70384.4,31.4,2.780696,3.633333,5446199,47.6679974418856
"Austria",2001-04-01,17741,52074.3,70185.2,179.1,3.082184,4,5456782.75,47.556327154715
"Austria",2001-07-01,17333.8,52141.5,70460,1047.5,2.609017,4.1,5467366.5,47.4446568675444
"Austria",2001-10-01,17146.1,52838.3,70632.3,977.2,2.136527,4.3,5477950.25,47.3329865803738
"Austria",2002-01-01,17505.3,52353.9,71414.9,1286.8,1.965924,4.5,5488534,47.2213162932032
"Austria",2002-04-01,17081.4,52782,71599.2,1662.1,1.785135,4.233333,5498385.5,47.1132107787688
"Austria",2002-07-01,17002.8,52352.6,71589.5,1958.1,1.715766,4.4,5508237,47.0051052643344
"Austria",2002-10-01,16453.5,52847.8,71232.8,1687.8,1.776486,4.433333,5518088.5,46.8969997499
"Austria",2003-01-01,17492.5,52891.1,71577.3,869.6,1.767352,4.533333,5527940,46.7888942354656
"Austria",2003-04-01,17519.4,53363.7,72070.5,723.1,1.179847,4.8,5535416.75,46.8254634564293
"Austria",2003-07-01,17704,54168.5,72610.4,952.5,1.273075,4.8,5542893.5,46.8620326773929
"Austria",2003-10-01,17906.6,54056.5,72820,1098.4,1.205966,5.033333,5550370.25,46.8986018983565
"Austria",2004-01-01,17487.7,54450.5,72969.1,1279.8,1.357752,6,5557847,46.9351711193201
"Austria",2004-04-01,17730.7,54785,73718.9,1598.2,1.985503,5.8,5560796.5,47.1071865193651
"Austria",2004-07-01,17898.7,54656.7,74568.7,1192.5,2.168447,5.766667,5563746,47.2792019194101
"Austria",2004-10-01,18208.3,54743.4,74820.7,459.4,2.728128,5.933333,5566695.5,47.4512173194551
"Austria",2005-01-01,17651.1,55270.8,75000.8,1812.2,2.902315,5.8,5569645,47.6232327195001
"Austria",2005-04-01,18021.2,55934.4,75599.6,1441.7,2.485614,6.133333,5573309.5,47.721483058656
"Austria",2005-07-01,17978.6,56011.6,75746.8,1422.1,2.216843,6.033333,5576974,47.8197333978119
"Austria",2005-10-01,18145.7,56093.9,76919.7,1754.2,1.60558,6.133333,5580638.5,47.9179837369678
"Austria",2006-01-01,18167.2,56483.1,77632.9,2358,1.138266,6.066667,5584303,48.0162340761237
"Austria",2006-04-01,18076.7,56753,77995,2246.2,1.633878,5.7,5586821.75,48.0746246801231
"Austria",2006-07-01,18361.6,57690.1,78469,2173.6,1.56406,5.3,5589340.5,48.1330152841225
"Austria",2006-10-01,18199.3,57669.5,79649,2719.7,1.428571,5.333333,5591859.25,48.1914058881218
"Austria",2007-01-01,18975.7,57240.9,80535.3,2583.1,1.655081,5.233333,5594378,48.2497964921212
"Austria",2007-04-01,19182.2,57600.9,81314.8,3212.2,1.902887,5.433333,5599335,48.2334942329573
"Austria",2007-07-01,19044,58072.6,81785.1,3181.3,1.933159,5.266667,5604292,48.2171919737934
"Austria",2007-10-01,19143.3,58743.6,81706.3,3786.6,3.177203,4.833333,5609249,48.2008897146295
"Austria",2008-01-01,19360.1,58968.2,83418.6,4236.2,3.321394,4.566667,5614206,48.1845874554657
"Austria",2008-04-01,19941.7,59104.8,83204.5,3893,3.605924,4.1,5616871,48.2004434908683
"Austria",2008-07-01,19144.1,58622.4,82629.4,4185.9,3.728705,4.333333,5619536,48.216299526271
"Austria",2008-10-01,19390.2,59210.2,80525.3,2183.7,2.222222,4.7,5622201,48.2321555616736
"Austria",2009-01-01,18554.6,59169.1,79646.2,2161.8,1.103057,5.133333,5624866,48.2480115970763
"Austria",2009-04-01,18232.7,59896.3,79222.4,1694.7,0.2796768,5.733333,5628669.25,48.2305563007752
"Austria",2009-07-01,17911,59979.5,79486.8,2494.8,0.03098853,6.133333,5632472.5,48.2131010044741
"Austria",2009-10-01,17590.2,59668.1,79685.6,2498.8,0.621118,5.766667,5636275.75,48.195645708173
"Austria",2010-01-01,17480.2,59908.3,79406.5,2305.9,1.402743,5.4,5640079,48.1781904118719
"Austria",2010-04-01,17208.5,59874,80464,2497.9,1.952278,5.366667,5648806,48.0716172923697
"Austria",2010-07-01,17628.5,60680.4,81413.4,3203.7,1.796778,5.166667,5657533,47.9650441728675
"Austria",2010-10-01,18013,60569.1,82203.2,3471.8,2.098765,4.9,5666260,47.8584710533653
"Austria",2011-01-01,18365.5,60526.5,83022.6,2380.7,2.873387,5.133333,5674987,47.7518979338631
"Austria",2011-04-01,18404.5,60747.8,82995.7,3380,3.314093,4.8,5678494.5,47.8164847013129
"Austria",2011-07-01,18878.5,60827.5,83452.6,3000,3.53983,4.333333,5682002,47.8810714687627
"Austria",2011-10-01,19210.6,61042,83804.1,3470.7,3.413986,5.233333,5685509.5,47.9456582362125
"Austria",2012-01-01,18825.4,61577.3,84160,2692.2,2.585078,4.866667,5689017,48.0102450036623
"Austria",2012-04-01,18393,61303.9,83876.7,3011.8,2.222938,5.2,5695112.75,48.0791998377399
"Austria",2012-07-01,19220.2,60912.6,84146.1,3856.1,2.349533,5.5,5701208.5,48.1481546718175
"Austria",2012-10-01,19323.8,60535.1,83567.6,3854.7,2.784891,5.4,5707304.25,48.2171095058951
"Austria",2013-01-01,19217.4,61095.3,83241.1,4107.5,2.488038,5.833333,5713400,48.2860643399727
"Austria",2013-04-01,19156.6,60943.1,83611.1,3942.9,2.143082,5.433333,5721231.25,48.371896953133
"Austria",2013-07-01,19427.5,60965.4,83855.9,2947.5,1.823899,5.7,5729062.5,48.4577295662934
"Austria",2013-10-01,19280.1,61177.3,83934.3,2143.3,1.557147,5.866667,5736893.75,48.5435621794537
"Austria",2014-01-01,18970.1,60942.9,83930.6,3157,1.587302,6.1,5744725,48.6293947926141
"Austria",2014-04-01,19494.7,61054.2,84343.2,3198.8,1.758716,5.866667,5756974.5,48.661902254308
"Austria",2014-07-01,19154.2,61426.7,84489.2,3471.8,1.667696,6.066667,5769224,48.694409716002
"Austria",2014-10-01,19308.7,61355,84840.1,3617.2,1.41061,6.166667,5781473.5,48.726917177696
"Austria",2015-01-01,19205,61838.8,84859.6,4686,0.8520326,6,5793723,48.7594246393899
"Austria",2015-04-01,19564.4,61660,85334.6,3806,1.020134,6.266667,5811875.75,48.8060393316964
"Austria",2015-07-01,19524.9,61847.5,85661.4,2567.1,0.9353611,6.066667,5830028.5,48.852654024003
"Austria",2015-10-01,20111.6,62101,86005,1709.5,0.7786667,6.3,5848181.25,48.8992687163095
"Austria",2016-01-01,20298.8,62223.1,86993.4,2533.9,0.9747899,6.433333,5866334,48.945883408616
"Austria",2016-04-01,20448.6,62874.6,86933.2,2609.9,0.5645965,6.6,5871515,49.0397055483095
"Austria",2016-07-01,20638.6,62955.9,87422.7,3926,0.6993007,6.633333,5876696,49.1335276880031
"Austria",2016-10-01,20591.7,63663.2,87945.4,2709.3,1.328021,6.2,5881877,49.2273498276966
"Austria",2017-01-01,20937.4,63911.7,88804.9,2478.7,2.030626,6.166667,5887058,49.3211719673902
"Austria",2017-04-01,21161.9,63608.4,89098.1,2955.9,1.948481,5.9,5890305.25,49.4193604774696
"Austria",2017-07-01,21570.8,64185.3,89671.4,2884.7,2.149471,5.866667,5893552.5,49.5175489875491
"Austria",2017-10-01,21660.7,63937.2,90095.5,3745.6,2.195282,5.833333,5896799.75,49.6157374976286
"Austria",2018-01-01,21720.5,64208,90603,2874.1,1.794454,5.433333,5900047,49.7139260077081
"Austria",2018-04-01,22388.4,64596.7,91327,4054.4,1.943635,5,5902791.5,49.8100024293222
"Austria",2018-07-01,22146.7,64204.7,91711.9,3098.3,2.136614,5.333333,5905536,49.9060788509364
"Austria",2018-10-01,22826.6,64910.1,92579.7,2511.3,2.116063,5.1,5908280.5,50.0021552725506
"Austria",2019-01-01,23469.7,65200,93621,4055.8,1.730769,5.066667,5911025,50.0982316941647
"Austria",2019-04-01,23638.9,64937.4,93037.1,3416.7,1.684144,4.866667,5913532,50.2033529847768
"Austria",2019-07-01,23307.5,65029.2,93191.2,4032.9,1.394612,4.8,5916039,50.3084742753889
"Austria",2019-10-01,22738,64978.2,92596.2,4434.8,1.318681,4.566667,5918546,50.4135955660011
"Austria",2020-01-01,22161.6,62883.2,91561.8,4077.5,1.871677,4.666667,5921053,50.5187168566132
"Austria",2020-04-01,20964.4,57586,80007.9,1149.7,1.04397,7,5922073.75,50.6319645558674
"Austria",2020-07-01,22498.4,62989.5,89214.4,4339.6,1.413601,6.433333,5923094.5,50.7452122551217
"Austria",2020-10-01,22820.8,61940.6,87904,2254.2,1.203881,6.3,5924115.25,50.858459954376
"Austria",2021-01-01,23476,61005,87040.1,-758.9,1.337793,7.133333,5925136,50.9717076536302
"Austria",2021-04-01,23950.7,63977.9,91037.2,1599.8,2.508361,6.733333,5938953.75,51.0957979850356
"Austria",2021-07-01,23386.4,68143.7,93904.1,3177.9,3.133333,5.6,5952771.5,51.219888316441
"Austria",2021-10-01,22883.3,66166.1,94163.8,1570.2,4.072848,5.233333,5966589.25,51.3439786478464
"Austria",2022-01-01,23743.5,66669,94440.3,1139.5,5.841584,4.666667,5980407,51.4680689792517
"Austria",2022-04-01,23140.5,67468.8,97193.7,2917.9,7.862969,4.466667,5988184.25,51.5520860492439
"Austria",2022-07-01,23247.8,67650.3,97217,3260.8,9.793148,4.9,5995961.5,51.6361031192361
"Austria",2022-10-01,23390.3,67551.1,97187.5,4180.2,10.59497,4.933333,6003738.75,51.7201201892283
"Austria",2023-01-01,23491.2,67392.8,97070.7,4304.5,10.41472,4.933333,6011516,51.8041372592205
"Austria",2023-04-01,23054.4,67613,95892.9,3869.5,8.832426,4.966667,6012961.25,51.9719958626143
"Austria",2023-07-01,22769.7,67351.6,95460.3,5504.5,6.800118,5.433333,6014406.5,52.1398544660082
"Austria",2023-10-01,22878.4,67306.2,95002.4,6118.6,5.437284,5.166667,6015851.75,52.3077130694021
"Austria",2024-01-01,21996.7,68328.7,95085.6,5707.1,4.292572,4.866667,6017297,52.4755716727959
"Finland",1990-01-01,10393,28213,35957,-1647,7.220045,3,3355847,48.5894023178053
"Finland",1990-04-01,9794,28413,35478,-1814,6.052353,2.933333,3359380,48.6361781705958
"Finland",1990-07-01,9449,28311,34700,-1472,5.892866,3.033333,3362913,48.6829540233864
"Finland",1990-10-01,9288,28174,34506,-1262,5.477134,3.7,3366446,48.7297298761769
"Finland",1991-01-01,8716,27877,33840,-1372,5.067625,4.633333,3369979,48.7765057289675
"Finland",1991-04-01,8343,27786,33429,-1230,4.723514,5.9,3373747.25,48.8195472929632
"Finland",1991-07-01,7866,27918,32741,-829,3.818616,7.466667,3377515.5,48.8625888569589
"Finland",1991-10-01,7416,27691,32361,-714,3.657334,8.733334,3381283.75,48.9056304209546
"Finland",1992-01-01,7285,27039,32461,-744,2.961673,9.866667,3385052,48.9486719849503
"Finland",1992-04-01,7003,26782,32101,-767,2.887718,11.03333,3387853,49.005895224238
"Finland",1992-07-01,6909,26658,31828,-414,2.953384,12.6,3390654,49.0631184635256
"Finland",1992-10-01,6696,26427,31596,-239,2.875257,13.6,3393455,49.1203417028133
"Finland",1993-01-01,6095,26255,31641,-65,2.842013,14.7,3396256,49.177564942101
"Finland",1993-04-01,6193,25958,31575,296,2.465149,16.06667,3398171.75,49.2542451098612
"Finland",1993-07-01,6071,25764,31766,415,2.00031,17.06667,3400087.5,49.3309252776214
"Finland",1993-10-01,6042,25660,32003,674,1.466782,17.53333,3402003.25,49.4076054453816
"Finland",1994-01-01,5999,25719,32202,616,0.2894488,17,3403919,49.4842856131418
"Finland",1994-04-01,6115,25594,32495,420,0.545405,17.06667,3405367.5,49.5634849511181
"Finland",1994-07-01,6227,26407,33239,453,1.787777,16.53333,3406816,49.6426842890945
